Product,Brand,Product Code,Product Specification,Price,Inward Date,Dispatch Date,Quantity Sold,Customer Name,Customer Location,Region,Core Specification,Processor Specification,RAM,ROM,SSD
Mobile Phone,OnePlus,F88EB78E,Their similar worry successful compare contain from foot.,181898,2024-09-03,2024-10-24,4,Ronald Bender,Camachomouth,East,,MediaTek Helio,4GB,256GB,
Mobile Phone,Google,C9CE8714,Bed together respond quite address security or tree memory.,185135,2024-11-21,2024-12-13,4,Michael Stevens,Lake Davidstad,East,,Samsung Exynos,16GB,64GB,
Mobile Phone,HP,8EE38036,Purpose can maybe write them nice think.,40990,2024-02-23,2024-03-14,10,Richard Adams,South Crystal,West,,Snapdragon 8 Gen,32GB,256GB,
Mobile Phone,Apple,47AFE406,Data color manage set much drop office government.,32157,2023-05-08,2023-06-19,5,Jason Swanson,Foxhaven,West,,MediaTek Helio,8GB,128GB,
Mobile Phone,Nokia,B1D860B4,Kind often professional three protect himself.,22220,2023-11-16,2023-12-11,6,Jason Martin,South Jeanne,South,,Snapdragon 8 Gen,6GB,1TB,
Mobile Phone,Acer,83485408,Budget inside face necessary scientist spring son computer.,83349,2024-10-01,2024-11-17,4,Courtney Mercado,South Michelle,South,,MediaTek Helio,32GB,1TB,
Mobile Phone,Microsoft,89E7E2F6,Energy want rise energy pull money nothing popular high establish entire.,33803,2025-01-18,2025-02-08,5,Mark Jones MD,Morganshire,North,,Apple A-Series,6GB,64GB,
Mobile Phone,HP,FA779EAD,That sport with service song follow.,146012,2024-06-18,2024-07-10,5,Dakota Richards,Loriborough,West,,Snapdragon 7 Gen,16GB,1TB,
Mobile Phone,OnePlus,C3389668,Industry language crime top window perform law usually alone people indeed industry.,34518,2024-07-16,2024-08-05,6,Rose Jones,South Mary,East,,Snapdragon 8 Gen,32GB,64GB,
Mobile Phone,Lenovo,1545AA4E,Foreign finish arrive after federal expert.,96677,2024-11-28,2024-12-19,7,Kevin Richardson,Wilsonstad,Central,,Apple A-Series,16GB,512GB,
Mobile Phone,Apple,DA125BF8,Put like get Congress name activity loss wish claim.,39763,2023-12-08,2023-12-19,2,David Price,Arroyoburgh,East,,MediaTek Dimensity,12GB,256GB,
Mobile Phone,Redmi,C4798E79,Trip dinner first court age certainly budget film class whom Mrs effort.,62114,2023-06-24,2023-07-31,6,Deborah Allen,Cathyfurt,Central,,Samsung Exynos,6GB,1TB,
Mobile Phone,Oppo,F2E4942E,Owner car husband occur use song her whole main it.,55861,2024-12-31,2025-01-20,1,Edward Martinez,Murphyshire,Central,,Snapdragon 7 Gen,12GB,64GB,
Mobile Phone,Redmi,75CBE52F,Best available usually term new after energy form natural figure safe foreign.,193614,2024-12-24,2025-01-22,1,Grant Martinez,Port David,East,,MediaTek Dimensity,16GB,1TB,
Mobile Phone,Toshiba,0BE504FA,Present ten gun professor person near information office forward.,177247,2024-07-02,2024-08-30,5,Bradley Jenkins,Johntown,West,,Apple A-Series,12GB,512GB,
Mobile Phone,Redmi,48FD4CC3,Develop fast Democrat risk here reflect partner game each process play worker.,21707,2023-08-13,2023-08-28,6,Francisco Zavala,East Janice,North,,MediaTek Dimensity,32GB,512GB,
Mobile Phone,Dell,ABC51D72,Training product time act dark itself just push.,176410,2023-07-06,2023-07-22,1,Sara Vazquez,North Nicholasbury,North,,MediaTek Dimensity,8GB,512GB,
Mobile Phone,Oppo,2FE83925,Both agency tree real choose individual campaign name.,149750,2023-11-12,2023-12-04,2,James Duncan,Lake Ricky,Central,,Samsung Exynos,8GB,512GB,
Mobile Phone,Lenovo,70D4DA4A,Type give over either energy back.,70971,2023-12-26,2024-01-01,4,Steven Griffith,West Joshuaberg,West,,Samsung Exynos,4GB,512GB,
Mobile Phone,Apple,4A691330,Leader meeting ball road half myself when away.,111522,2024-08-24,2024-09-18,3,Peter Gray,Terryville,Central,,Snapdragon 7s,6GB,512GB,
Mobile Phone,Asus,3DB1510A,Short despite suggest born agency hope able.,16948,2023-12-12,2023-12-15,9,Brandon Jennings,South Deborah,Central,,Samsung Exynos,32GB,256GB,
Mobile Phone,Samsung,18743F5D,Yet sing coach attention account collection animal bill.,10228,2024-12-05,2024-12-21,4,Crystal Martin,Tylerside,West,,Snapdragon 8 Gen,16GB,128GB,
Mobile Phone,Samsung,7638D4AC,Establish officer compare effort natural necessary civil smile season sign build moment buy.,76680,2025-02-16,2025-04-10,3,Holly Garrett,Pattersonhaven,South,,MediaTek Helio,12GB,1TB,
Mobile Phone,Acer,178E91A8,Risk suffer take eat rise determine call catch evidence law give theory point.,138855,2023-03-31,2023-04-03,10,Rebekah Walker,Lake Patrick,West,,Samsung Exynos,32GB,64GB,
Mobile Phone,Huawei,353B633D,Include that who town stand national think simply.,183533,2024-07-01,2024-07-15,8,Carl Durham,Andrewland,North,,Apple A-Series,8GB,1TB,
Mobile Phone,Dell,CE50DD6A,Democrat weight what whole discussion significant.,9842,2024-01-07,2024-03-05,10,Lisa Garcia,Crystalfort,Central,,Samsung Exynos,8GB,1TB,
Mobile Phone,Sony,7DA049FD,Available next energy so not easy against out minute visit.,185846,2023-03-23,2023-04-20,6,Andrew Harris,Taylorfurt,North,,Snapdragon 7s,8GB,1TB,
Mobile Phone,Google,2646D6B3,Other question adult yet coach late along key true.,195544,2025-02-21,2025-03-30,10,Alison Burke,Fowlerberg,East,,Snapdragon 8 Gen,4GB,256GB,
Mobile Phone,OnePlus,61242112,Social difficult college reach else response evening.,174696,2024-09-01,2024-10-30,3,Ricky Juarez,East Selena,West,,Snapdragon 7 Gen,16GB,256GB,
Mobile Phone,iQOO,DA8F1871,Stage senior policy later yard necessary leader civil town lawyer.,167102,2025-02-23,2025-03-17,2,Miranda Gray,Goodwinmouth,East,,Snapdragon 7s,4GB,256GB,
Mobile Phone,Microsoft,2A6515B4,Itself authority value perhaps rise three adult difference apply here church television remain.,108246,2024-12-12,2025-01-12,3,Daniel Perry,New Evan,West,,MediaTek Dimensity,32GB,64GB,
Mobile Phone,Lenovo,7C5B3B8C,Guess expert hear various he wonder when goal hour style me.,58803,2023-05-14,2023-07-02,8,Mrs. Brittany Williams,West Michaelview,North,,MediaTek Helio,32GB,256GB,
Mobile Phone,Google,C4C78B78,Position significant buy goal son report various responsibility send enjoy our than.,98644,2025-03-10,2025-03-16,4,Andrew Hunt,South Tylerchester,East,,Snapdragon 8 Gen,6GB,1TB,
Mobile Phone,Toshiba,1E76CE2E,Think rock pattern offer weight edge.,185242,2024-05-27,2024-07-13,1,Edward Burnett,Jillburgh,Central,,Snapdragon 8 Gen,16GB,128GB,
Mobile Phone,Samsung,F2D4AD56,He main maybe send finally can loss speech again page trade close.,37202,2024-09-08,2024-09-09,10,Richard Hunter,East Deborahborough,Central,,Apple A-Series,6GB,256GB,
Mobile Phone,Motorola,4E7513CB,Wait series include worker receive morning special end treat case including section authority.,121722,2024-11-24,2024-11-26,6,Tiffany Davis,Jonathanmouth,Central,,Apple A-Series,4GB,64GB,
Mobile Phone,Samsung,C55D1F85,Trade grow sort really explain rest theory.,170158,2024-05-13,2024-06-10,5,Stephanie Walker,Johnsonhaven,East,,MediaTek Dimensity,6GB,64GB,
Mobile Phone,Huawei,7182E049,Smile actually field produce in food window ready test raise.,145959,2024-04-01,2024-05-24,3,Joseph Fernandez,Port Taylorfurt,North,,MediaTek Dimensity,32GB,1TB,
Mobile Phone,Samsung,E4BE36C9,Indicate stay involve according science feel indicate close floor entire another chair require.,43003,2024-09-06,2024-09-28,7,Tyler Mcbride,Jillianhaven,East,,Snapdragon 7 Gen,4GB,256GB,
Mobile Phone,Dell,2BD11A1B,Happy today agent tend worry be always.,60526,2024-12-16,2024-12-26,2,Christopher Lowe,East Bobbyborough,North,,Snapdragon 8 Gen,16GB,1TB,
Mobile Phone,OnePlus,7259C1CF,Tend everyone cut beautiful high often face I decide stuff worry central.,25975,2023-10-02,2023-11-12,9,Theodore Moss,Loganton,West,,Snapdragon 8 Gen,16GB,256GB,
Mobile Phone,Redmi,92CCDD89,Owner morning experience media decision wonder.,107261,2023-10-04,2023-11-22,3,Stephanie Dickson,North Jenniferborough,Central,,Snapdragon 7s,32GB,512GB,
Mobile Phone,Google,BF4507E8,Question find there none whole opportunity industry person always price generation know.,146612,2023-06-02,2023-07-31,9,Tracey Vincent,Saraburgh,East,,Snapdragon 8 Gen,32GB,64GB,
Mobile Phone,Lenovo,5C510518,Instead marriage he factor hear my charge edge seem treat.,157530,2025-03-09,2025-05-07,2,Ashlee Crawford,Tiffanyview,North,,Samsung Exynos,16GB,256GB,
Mobile Phone,Samsung,49DEFA60,Individual address speak success spring TV focus film government prevent.,80852,2024-06-18,2024-07-02,1,Christopher Black V,South Douglas,East,,Snapdragon 7s,8GB,64GB,
Mobile Phone,Dell,FEE83B4C,Job party hear president any approach democratic coach course compare hospital behavior.,182612,2023-06-01,2023-06-02,10,Amanda Barnett,New Drew,West,,MediaTek Helio,8GB,64GB,
Mobile Phone,Huawei,7FA61E6D,Able month grow late matter project include model score.,198279,2023-08-17,2023-08-18,7,Diane Johnson,Mcdanielbury,Central,,Samsung Exynos,16GB,1TB,
Mobile Phone,Asus,C1F76799,Edge cause finish care member if of deal positive hard there room.,6029,2024-12-05,2025-01-01,9,Alejandro Adams,Karenville,West,,Samsung Exynos,4GB,64GB,
Mobile Phone,Toshiba,53183F69,New organization movement involve various during option.,27168,2023-04-04,2023-05-19,4,Traci Smith,Christopherfurt,Central,,Samsung Exynos,32GB,64GB,
Mobile Phone,OnePlus,DE0A2E3E,What meet because light picture last cold process perform key control house.,8231,2023-12-15,2024-02-07,4,Marc Melendez,Martinezchester,South,,MediaTek Helio,4GB,64GB,
Mobile Phone,Google,12CC6F40,Whose pass early main fire glass car resource without field because imagine.,168991,2024-06-12,2024-07-20,9,Jason Hendricks,Roychester,Central,,MediaTek Helio,12GB,512GB,
Mobile Phone,Acer,A8D78414,Program long light hour tend son right second very blood.,106789,2024-02-07,2024-03-25,3,Lauren Gross,Sabrinahaven,West,,Snapdragon 7s,32GB,64GB,
Mobile Phone,Samsung,90F83793,Establish prevent his here few next step section this hope.,123074,2024-03-23,2024-04-14,5,Abigail Morgan,Pagetown,West,,Snapdragon 7s,6GB,256GB,
Mobile Phone,Asus,01AF422B,Week coach inside series talk nation possible technology lose history.,106584,2025-02-11,2025-03-27,1,Sherry Wilcox,Port Kelseyshire,Central,,Apple A-Series,16GB,128GB,
Mobile Phone,Nokia,ED3C0A2A,Board continue even continue cover reach five responsibility whose morning deal court thousand.,199826,2024-02-22,2024-03-04,10,Heather Smith,West Angela,West,,Samsung Exynos,4GB,64GB,
Mobile Phone,Huawei,0EB882BB,Position present mean meet over whose teacher especially there event.,149270,2023-08-27,2023-09-10,7,Crystal Jones,Port Davidton,West,,Snapdragon 8 Gen,8GB,1TB,
Mobile Phone,Google,D7C92972,Reality weight program every least show will add last image.,64920,2023-06-26,2023-07-12,7,Charles Cannon,New Courtneyville,West,,Snapdragon 8 Gen,16GB,256GB,
Mobile Phone,Motorola,5E43B970,Strong school action notice game new economic shoulder.,136155,2023-06-14,2023-07-28,4,Theresa Cooper,Port Kevinport,East,,Snapdragon 8 Gen,6GB,1TB,
Mobile Phone,Microsoft,62FC8011,Where generation opportunity defense conference technology seem their try deal our usually.,83032,2023-10-28,2023-11-25,6,Mr. William Robbins,Hansonborough,South,,Samsung Exynos,12GB,1TB,
Mobile Phone,Google,3E11588B,Reduce happy list also thank peace.,17275,2023-10-29,2023-11-10,1,Jordan Lane,West Karina,Central,,Snapdragon 7s,16GB,512GB,
Mobile Phone,Huawei,75427F33,Hotel development last research however break gun meet half town Mr need difference.,89439,2023-04-16,2023-05-15,4,Robert Smith,Jennifermouth,North,,MediaTek Dimensity,6GB,1TB,
Mobile Phone,Toshiba,692E303C,Stage control chair film pretty accept despite.,151645,2024-06-19,2024-06-23,10,James Green,Chavezburgh,Central,,Apple A-Series,32GB,128GB,
Mobile Phone,HP,9EDC19AC,Reflect meeting music husband sister board beat case necessary much.,30765,2025-01-21,2025-03-14,6,James Gordon,Kevinbury,Central,,Snapdragon 8 Gen,8GB,512GB,
Mobile Phone,Oppo,17964F82,Answer security fine several store win learn these ago decide special care.,185236,2024-01-29,2024-02-16,7,Aaron Garrison,East Brandiside,North,,Snapdragon 7 Gen,12GB,1TB,
Mobile Phone,OnePlus,92B3147E,Note walk gas space pull world sea measure.,147793,2023-07-10,2023-08-08,6,Daniel Sawyer,South Amyfort,South,,Samsung Exynos,16GB,1TB,
Mobile Phone,HP,CC74CB14,Him spend work break able hope its factor team job measure fine.,166476,2024-12-27,2025-01-15,2,Daniel West,Cassidystad,South,,Apple A-Series,32GB,64GB,
Mobile Phone,OnePlus,88BEA689,Note down quickly law necessary experience college national pick PM back.,33671,2024-03-23,2024-05-07,8,Tyler Underwood,New Caseyberg,West,,Snapdragon 8 Gen,6GB,1TB,
Mobile Phone,HP,B5217C27,Movie executive television eat bad degree agreement fund sit like.,141088,2024-01-19,2024-02-12,4,Brittany Dominguez,West Bruceberg,West,,MediaTek Helio,8GB,64GB,
Mobile Phone,iQOO,96DF793C,Response off leader central nice travel something white force detail.,81845,2024-05-08,2024-06-07,9,Sandra Griffith,West Allison,Central,,MediaTek Helio,32GB,512GB,
Mobile Phone,Dell,15436893,Side sing staff drive dog more building several price off later usually.,19795,2024-04-20,2024-05-25,9,Timothy Weber,Joannehaven,East,,Apple A-Series,16GB,1TB,
Mobile Phone,Sony,4BCCB6FC,Side participant heart guess because voice age quickly focus represent evening sister keep.,38982,2023-10-09,2023-10-12,3,Miranda Salinas,New Aliciabury,South,,Snapdragon 7 Gen,16GB,512GB,
Mobile Phone,Huawei,CD40DD82,Full ten protect yeah participant arm shoulder tend loss.,23505,2024-02-09,2024-03-22,4,David Burns,Port Staceyborough,North,,MediaTek Helio,16GB,1TB,
Mobile Phone,Oppo,1E3BCB56,Ready dinner itself dinner on report may yes rule camera.,145585,2024-10-11,2024-10-26,1,Richard Ramirez,North Josephhaven,Central,,Snapdragon 7 Gen,6GB,64GB,
Mobile Phone,Google,88B99873,Mother account scientist vote that treatment sign else place so foreign finish.,18222,2023-12-21,2024-01-15,9,Sharon Ellison,West Tyler,North,,Snapdragon 7 Gen,6GB,128GB,
Mobile Phone,Asus,AD70956F,Business medical be decade cell despite.,38624,2024-09-12,2024-09-19,4,Deanna Andrade,Port Amy,West,,Snapdragon 7 Gen,8GB,1TB,
Mobile Phone,iQOO,31A7F692,History himself successful occur practice Congress suffer.,49512,2024-11-08,2024-11-11,10,Brooke Patrick,Amandaton,West,,Snapdragon 8 Gen,16GB,512GB,
Mobile Phone,Lenovo,F5524404,Page behind development former our above.,5566,2023-07-03,2023-08-15,10,Christopher Mendez,Lopezland,West,,Snapdragon 7 Gen,4GB,128GB,
Mobile Phone,Toshiba,A520B91B,Whole speech recent lay notice with prepare write.,149038,2023-11-23,2023-12-06,3,Elizabeth Guzman,West Jacob,East,,Samsung Exynos,4GB,128GB,
Mobile Phone,Apple,810B22EF,Truth environmental suggest crime concern provide test impact wind exactly figure put.,44595,2024-04-09,2024-05-22,9,Jeremiah Quinn,Elizabethborough,West,,Apple A-Series,16GB,256GB,
Mobile Phone,OnePlus,06356DC7,Imagine save case small seek vote.,103317,2025-01-28,2025-03-13,6,Philip Haynes,South Staceymouth,Central,,Snapdragon 8 Gen,32GB,64GB,
Mobile Phone,Oppo,2885D4B0,Blue painting college some raise new size Democrat now chance question day.,104267,2024-07-04,2024-07-20,2,Kevin Burch,East Mark,South,,Snapdragon 7 Gen,6GB,256GB,
Mobile Phone,Asus,F5401D20,Read movie tell market chair draw clearly two.,64907,2024-06-03,2024-07-25,7,Terry Richards,Judithshire,North,,Apple A-Series,32GB,1TB,
Mobile Phone,Sony,B366CD83,Result herself recent mouth until together energy former character player mean white specific deal.,182205,2023-08-10,2023-09-14,1,David Friedman,North Anthony,South,,Snapdragon 7 Gen,8GB,64GB,
Mobile Phone,Dell,13F70ED7,Simple major prevent worry position guess actually.,131845,2025-03-09,2025-03-26,10,Joel Horne,Kennethland,Central,,Snapdragon 7 Gen,32GB,1TB,
Mobile Phone,iQOO,29754012,Small safe continue finish give cost thank available many start act stay similar.,134995,2024-12-11,2025-02-07,10,Eric Reilly,Hufffurt,North,,Snapdragon 8 Gen,32GB,512GB,
Mobile Phone,OnePlus,C765C674,Pm study without manager generation growth decision policy right themselves try mean meet.,197840,2024-12-19,2025-01-21,10,Juan Miranda Jr.,New Sarah,East,,Apple A-Series,32GB,512GB,
Mobile Phone,Acer,710C054A,Around white approach fact fall wrong pattern language.,69348,2024-03-24,2024-05-03,6,Randy Moyer Jr.,Port Jessica,South,,Snapdragon 7 Gen,32GB,128GB,
Mobile Phone,Asus,D16B5A67,Sound customer deal arm to sign.,15398,2024-07-11,2024-07-18,7,Steve Murray,Port Dawnborough,Central,,Apple A-Series,16GB,256GB,
Mobile Phone,Redmi,5472BF9A,Nice oil work rule approach tend evidence individual across body account evening near.,9429,2024-02-16,2024-03-28,3,Mr. Kevin Nichols,Stevenbury,East,,Snapdragon 8 Gen,4GB,1TB,
Mobile Phone,Google,7788DDB3,Because certainly meeting professor play wife tax catch if number blue.,65863,2024-01-31,2024-02-23,2,Courtney Morales,Evanside,South,,Snapdragon 7 Gen,4GB,256GB,
Mobile Phone,Google,0032942C,Whom determine yes month successful tell partner sit city.,160520,2025-01-13,2025-02-22,5,Gregory Parker,Mooretown,South,,Snapdragon 7s,12GB,128GB,
Mobile Phone,Lenovo,A28E026A,Agent describe involve person admit moment prove such discussion important.,160902,2024-01-02,2024-02-24,10,Julie Morgan,North Sheilafurt,West,,Snapdragon 8 Gen,16GB,256GB,
Mobile Phone,Motorola,05796D1E,Sign section school sit especially pass he easy eye pass store.,163557,2024-08-28,2024-10-18,1,Sean Watts,North Sara,North,,Snapdragon 8 Gen,12GB,512GB,
Mobile Phone,Toshiba,B02313CF,Music economy sometimes that deal claim thus share might strong family.,114150,2023-04-13,2023-06-11,9,Sarah Johnson,Port Jenniferborough,South,,Samsung Exynos,12GB,128GB,
Mobile Phone,Lenovo,3CA47DF7,Establish factor prepare upon meeting late investment commercial avoid.,163009,2025-01-19,2025-02-26,7,Michael Howell,Reginastad,North,,Samsung Exynos,8GB,128GB,
Mobile Phone,Oppo,6DAA51A4,Machine away image speak few into quite really store medical doctor movie.,113115,2024-03-25,2024-04-03,7,Kelly Wood,Port Michellechester,South,,Snapdragon 7 Gen,12GB,512GB,
Mobile Phone,Microsoft,F9B1D22C,Development practice hear development next brother thought.,126257,2024-05-23,2024-06-12,5,Mark Allen,Stephensburgh,East,,Apple A-Series,4GB,64GB,
Mobile Phone,Samsung,65F63E53,Choose second particular half hit poor throw minute five parent lot.,182622,2023-07-13,2023-08-27,4,Kimberly Hernandez,Dawnfort,East,,MediaTek Dimensity,8GB,256GB,
Mobile Phone,Sony,272B6350,Type will woman voice up mouth chair claim thing news table south.,170703,2024-01-16,2024-02-24,8,Jason Collins,Michaelfurt,North,,Snapdragon 8 Gen,16GB,512GB,
